Text,Target,Stance,Sentiment
@tiaremarz Good morning my lovely friend  🌹🍃 @tiaremarz 🌹🍃  Your always welcome 😘💖💖 #StaySafeStayHome,stay at home orders,NONE,pos
"@alyxei1 #IStandWithDan he is doing a great job to get us through this lockdown, we all need to support @DanielAndrewsMP in our actions now #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@Constance8News I’m so sorry. Why is wearing a mask so hard? #WearADamnMask,face masks,FAVOR,neg
The worst pandemic that's affecting society right now is stupidity.  #Plandemic #ArrestBillGates #endthelockdown,stay at home orders,AGAINST,neg
There is a difference between policy governance and bureaucratic dictatorship! Your order is equivalent to banning education for kids. How can schools teach without getting paid? #SaveOurSchools @PMOIndia @narendramodi @vijayrupanibjp  @imBhupendrasinh  #SaveOurSchools,school closures,AGAINST,neg
"The Pharma Executives testifying about the ""vaccine"" live = They have said that they are concerned about sending children back, even after the vax, because we don't know the Pediatric implications yet. - BIG PHARMA IS WORRIED. Let that sink in for a sec. #COVID19 #NotMyChild",school closures,FAVOR,neg
"@realDonaldTrump on #FoxNews “It’s going to disappear, and I’ll be right .?? You know why? Because I’ve been right probably more than anybody else.? Same logic with a broken clock-it’s right 2x a day but it’s still very wrong! #Gaslighter #Lies #coronavirus #IStandWithFauci",fauci,NONE,neg
"@tarsins @BreesAnna No I wouldn't. If this was the pandemic they predicted over 10million people world wide would have died. I'm sorry for the families who have list their loved ones, however wearing a mask in a normal flu season wouldn't stop it...would it? Peace ?#KeepBritainFree #NoMasks",face masks,AGAINST,other
"Hey, @VP, get a spine. Listen to the experts, not the clueless @POTUS who refuses reality. We are still smack dab in the middle of #COVID19, so STOP claiming we've moved past! If you can't handle the #Covid19TaskForce, then appoint #DrFauci, who CAN help. #StayOutOfJacksonville",fauci,FAVOR,pos
"I’m surprised by the way that the blacklist deal with COVID-19. This series is always surprising me in good ways.  Thank you, @NBCBlacklist for that repectful way out. #StaySafeStayHome",stay at home orders,NONE,pos
"I didn't know that wearing a mask and staying at home was mission impossible, like damn man. Ya'll had one job and managed to fuck it up. Smh #WearADamnMask",face masks,FAVOR,neg
"Mother Nature along with good hygiene is slowing the covid virus, not masks #MasksOffAmerica",face masks,AGAINST,neg
"@weijia 52.6M Unemployment claims  26.8 M Uninsured 4.2 M Infections  147,000 American deaths  11.3 % Unemployment up from 3.5%  All in 18 weeks.  #TrumpVirus #TrumpPresser #TrumpKnewAndDidNothing  #NotMyChild",school closures,NONE,neg
@trudykeil We don't know if many kids will be crippled for life by the plague yet. In 20 years we'll probably have a good idea about how seriously we should have kept kids safer at home for another year until the vaccine will hopefully be available.  #CloseTheSchools,school closures,FAVOR,other
"@YahooNews Changes come at every turn and everyday we must all thank #DrFauci  and other scientist for trying there best to analyze and track an Invisible Coronavirus,a Virus that will always be mentioned as World History,until we BEAT this Coronavirus...Peace &amp; Prayers",fauci,FAVOR,pos
"@realDonaldTrump It ""would be so great"" if you resigned today.   Over 135k lives have been lost to COVID-19 &amp; you continue to do nothing.  You also think most have forgotten about the Russian bounties on our military, but we haven't.    #TrumpTraitor #TrumpGolfsAmericansDie #IStandWithFauci",fauci,NONE,neg
"@drdavidsamadi California...need I say more? 🙏🏼🇺🇸 Common sense, it’s not so common  anymore 😕 #OPENAMERICANOW",stay at home orders,NONE,neg
"@BostonGlobe @Greymantle When the @BostonGlobe admits covid 19 is a hoax. It's the flu, just this years flu there's a new one every year. There are multiple cures, the hoax is saying there isn't. They have capitalized on ignorance to sell a lie and destroy America. #FireFauci",fauci,AGAINST,neg
@TheAltarOfAndy @JudgeJeanine That’s OK don’t wear a Mask go be THAT person but when you get sick don’t come crying as they intibate you #WearADamnMask,face masks,FAVOR,neg
"Look at all these people at @NASA and @SpaceX doing their jobs, keeping @Astro_Doug &amp; @AstroBehnken safe and informed while social distancing and wearing masks. You guys rock. 🚀👨‍🚀 🧑‍🚀🦕 🌎 #WearADamnMask",face masks,FAVOR,pos
@nytimes If a piece of underwear can’t stop the smell of a fart how can a cloth mask stop a virus... #masksdontwork,face masks,AGAINST,neg
Hit like if you want schools to shutdown. #SchoolsMustShutdown,school closures,FAVOR,pos
#OurStudents are everything for us. Self financed schools are not asking for anything more than enough #helpourstudents #PMOIndia @Tges_Official #SaveOurSchools,school closures,NONE,pos
@NickKristof @WHO First step to #neverAgain and #FireFauci,fauci,NONE,other
The game was #FlattenTheCurve but did we?  If so why such worry about #COVID19 coming back? Maybe we #shifted the curve or #delayed the curve?  #who scam. #CDC dupe. #FauciFraud,fauci,NONE,neg
@BlueGhost40_ I would prefer if #DrFauci joined these meetings remotely for his safety #COVID19,fauci,FAVOR,pos
"@ReallyAmerican1 Almost?🦠🇺🇸   That is EXACTLY what he has for everything: Mail in voting  Truth telling / honesty Coronavirus testing Intelligence Ethics Morals Cheating Reality  One set for himself, one for everyone else  #Cult45 #FakeChristians #FakeEvangelicals #AmericaOrTrump #NotMyChild",school closures,NONE,neg
So. What are we MISSING while Donald &amp; betsy promote reopening schools?  Tax returns? Rigged 2016? Rigged 2020? The siphoning off of USA $$$ to Russia &amp; China?   MARY TRUMPS BOOK?   Donalds escape hatch getting readied?    #NotMyChild,school closures,FAVOR,neg
"School makes a child educators , doctor ,engineer and many more . And know schools are suffering by this person who themelves are grownup and build by their schools. Self-respect  is more pandemic then Corona for schools and teachers .Please save your school .#SaveOurSchools",school closures,AGAINST,other
Save the Education Save the Schools Save the Teachers save the Students #OpenSchools,school closures,NONE,pos
"I just saw a tweet that said something like “I don’t want to wear a mask cause then it’ll be normalized.?  If you don’t wear a mask NOW, it WILL become normalized and become part of every day life even after this. So wear it now, so we don’t have to later. #WearADamnMask",face masks,FAVOR,neg
@fox8news The numbers are in the government over reacted everything should go back to the way it was and the 6% of ohio in the high risk pool should stay home or wear masks or whatever #openohio #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@MollyJongFast Yeah.  ❤️💕❤️ We love you all but, some are sick and irresponsible. Please be better so we can be with you all again!!! If you do, I’ll make you maple pancakes and poutine!! Xoxo #WearAMask #SocialDistancing #FauciIsAHero",fauci,NONE,other
"Unlike some odd characters on Twitter, I welcome the fact that for five days in a row we have not had any #Covid19 deaths identified through testing in Scotland. There are still new cases arising and much care needed by everyone. #WashYourHands #SocialDistancing  #WearAMask",face masks,NONE,pos
"@CreeganPhilip @ClarkeMicah @SuzannaCMason Where? Tell me I would be genuinely interested.  You appear to lack an understanding of basic physics &amp; hygiene, then stoop to puerile  insults, why? To beat me into submission? I'll let you in on a secret, it won't work, just like masks #KBF #NoMask",face masks,AGAINST,neg
"🎶▶Break up with your girlfriend, I'm bored @ArianaGrande On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome",stay at home orders,NONE,neg
@mrswhite321 @Rachael1418 @GovMikeDeWine It isn’t. Mask or ventilator. Make your choice. #WearADamnMask,face masks,FAVOR,neg
Lack of testing is a huge Trump failure #TrumpLiesAmericansDie  #StandWithFauci,fauci,FAVOR,neg
HAPPY EID MUBARAK!!! To all the Muslims around the globe. Have a safe Eid #StaySafeStayHome,stay at home orders,NONE,pos
@City_Press Government is fighting with their employers by gambling with our kids lives!! #ChildrensLivesMatter #saveourchildren #CloseTheSchools,school closures,FAVOR,neg
@sumalathaA Get well soon amma becouse your health is our wealth. #StaySafeStayHome,stay at home orders,NONE,pos
#DrFauci  is like Dr Swann in #vwars trying to save the world and Trump is like Calix and his washed your squad trying to destroy the world with some evil plan  #COVID19 #TrumpLiesPeopleDie #whereisfauci,fauci,FAVOR,other
@StaceyNagy4 @binkytoes Sorry for the loss of your beloved husband. I’m sure he’s proud of you speaking truth to power. We’re proud of you too! 🙏#TrumpLiesAmericansDie #MasksSaveLives,face masks,NONE,pos
@RudyGiuliani Shut it mob boy. #TrumpVirus #BountyGateAintGoingAway #Deplorables #GoJoe2020 #IStandWithFauci,fauci,NONE,neg
People who don't wear Mask and break Rules should be termed as Social Disgusting.. #coronavirus #StayAtHomeSaveLives,stay at home orders,NONE,neg
"@Mike_Pence @WhiteHouse Step up Mike, before your fuhrer kills all of us. Surely your god tells you to do the right thing. Don't be a lemming. Allegiance to a delusional dictator is not admirable.  #GOP #COVID19 #coronavirus #REALITY #trump #Pence #DrFauci",fauci,NONE,neg
#realtors are working in the #Nashville market. People are buying and selling &amp; I will help you navigate the #realestate road safely.  #precautions #COVID19 #COVID19Pandemic #remotelearning #DrFauci #realtor #homes,fauci,NONE,other
"The world is flat, dinosaurs never  existed and ‘science should not stand in the way?of schools reopening. #IStandWithFauci",fauci,NONE,neg
"@realTiffyCat @scdhec I pray that SCDHEC stays transparent. I heard today that our incompetent governor is directing SCDHEC to change the way they report their numbers. to not give people enough information, so McMaster can do Trump’s bidding in opening our schools without restrictions.#NotMyChild",school closures,FAVOR,neg
@IngrahamAngle @realDonaldTrump should be deferring to #DrFauci when answering questions about ANYTHING #COVID19 related.,fauci,FAVOR,pos
"@CherokeePhoenix An informed, intelligent decision. Who would volunteer to pied piper our children into an oblivion based on ""need to get economy going?"" This is a gamble, an experiment with our most precious Lives. #StaySafeStayHome",stay at home orders,FAVOR,neg
Why doesn't #DrFauci simply quit working for the @WhiteHouse and hang @realDonaldTrump out to dry? Couldn't he then #testify for the #foreignaffairscommittee? He'd still have a platform to keep info going out to the public and we'd get the #truth instead of daily BS! #COVID19,fauci,FAVOR,other
Me: Sorry masks are now mantatory  #DearCustomer : I don't have to wear one because I'm a selfish inconsiderate jerk!  (or maybe that's just what I hear) #WearADamnMask,face masks,FAVOR,neg
"The left scares blacks with #racism, women with #sexism and rape, some people with #ClimateChange or #MassShootings, but FINALLY with a virus threat they found something that works to scare NEARLY EVERYBODY. #covid19 #WuhanFlu #ChineseVirus #MasksOff",face masks,NONE,neg
"There are rules &amp; protocols in place for a reason. I am grateful for the scientists, doctors &amp; other experts that are way smarter than me making these calls to stop the spread. I am happy to wear a mask if there’s any chance it will protect others. It’s that simple #WearADamnMask",face masks,FAVOR,pos
"@debragarrett @realDonaldTrump If you think #DrFauci is “deep state,?you’re an idiot. You’re probably one of the a-holes applauding his death threats.  Please tweet from your hospital bed, when need a ventilator but can’t get one, because you’re in a “beautiful red state?that you think is immune to #COVID19.",fauci,FAVOR,neg
@RichardVeii @GrampTorino @gatewaypundit How about you shut down &amp; go away ! #FireFauci,fauci,NONE,neg
